WB_id,public_name,logFC
WBGene00017295,F09E10.5,-0.591637328
WBGene00016566,eri-7,-0.591811301
WBGene00007082,acs-10,-0.59206673
WBGene00004808,skr-2,-0.592097704
WBGene00007592,C14H10.2,-0.592857736
WBGene00005863,srw-116,-0.593540909
WBGene00009595,F40F12.7,-0.593878743
WBGene00018370,F42H10.6,-0.593889643
WBGene00001148,eat-20,-0.59435288
WBGene00044743,C35B8.4,-0.594464852
WBGene00020154,T01G6.10,-0.594906956
WBGene00017023,D1022.4,-0.595026296
WBGene00003993,pgl-2,-0.595119639
WBGene00011217,R10E11.5,-0.59555331
WBGene00018288,F41E6.7,-0.595607777
WBGene00017790,F25E5.9,-0.595752535
WBGene00015030,B0207.7,-0.59622821
WBGene00023021,F32A5.9,-0.598110116
WBGene00019793,M151.1,-0.598605577
WBGene00194707,C53A5.17,-0.598788368
WBGene00019488,K07D4.9,-0.599144338
WBGene00019264,H35B03.2,-0.599160082
WBGene00011922,T22C8.1,-0.599465162
WBGene00020402,T10B11.6,-0.599496671
WBGene00044603,acbp-7,-0.599760097
WBGene00044428,T01D1.7,-0.600021328
WBGene00017079,D2096.12,-0.600562551
WBGene00005597,srj-9,-0.600653555
WBGene00018755,bcmo-2,-0.601527935
WBGene00044290,B0035.18,-0.601799621
WBGene00011443,cutl-11,-0.602361374
WBGene00017432,F13H6.4,-0.602377284
WBGene00044504,R13A1.10,-0.602599594
WBGene00044807,T19H5.6,-0.602669185
WBGene00019012,F57C9.6,-0.6029579
WBGene00009093,F23H12.3,-0.603190507
WBGene00011428,T04C12.3,-0.603454954
WBGene00007416,ceh-52,-0.603777192
WBGene00007149,B0334.13,-0.603932756
WBGene00017829,F26F4.9,-0.604814561
WBGene00006589,tnt-4,-0.605218687
WBGene00008683,repo-1,-0.605374236
WBGene00005925,srx-34,-0.605817308
WBGene00007448,C08F8.6,-0.606088527
WBGene00020300,tag-261,-0.606146422
WBGene00020169,mmaa-1,-0.606225597
WBGene00017673,F21F3.3,-0.60645906
WBGene00020295,pqbp-1.2,-0.607321972
WBGene00010705,cyp-14A1,-0.607860007
WBGene00019777,M57.1,-0.607887143
WBGene00009325,F32D8.15,-0.607992073
WBGene00007142,ttr-18,-0.608051133
WBGene00010658,K08D8.4,-0.608100629
WBGene00050919,C45G9.15,-0.609021741
WBGene00012072,T26H8.4,-0.609115228
WBGene00002270,lec-7,-0.609521714
WBGene00016612,C43G2.3,-0.609574159
WBGene00000250,bir-2,-0.609650391
WBGene00017468,F14F9.5,-0.609836935
WBGene00020098,R144.10,-0.60986366
WBGene00000107,alh-1,-0.61007477
WBGene00012289,W05H12.1,-0.610223032
WBGene00010942,chch-3,-0.610588992
WBGene00003987,pes-23,-0.610766576
WBGene00008934,F18C12.3,-0.61101389
WBGene00011237,R11A8.2,-0.611519019
WBGene00015608,math-3,-0.611559689
WBGene00000252,bli-2,-0.611773119
WBGene00003692,nhr-102,-0.612284243
WBGene00004138,pqn-53,-0.612390241
WBGene00044221,F41G3.18,-0.612581096
WBGene00001244,elo-6,-0.612590444
WBGene00018481,F45F2.9,-0.612828927
WBGene00016756,C49A9.2,-0.613870903
WBGene00023409,mbd-2,-0.613940663
WBGene00077500,C27H6.9,-0.613979282
WBGene00018726,F53A9.3,-0.614316872
WBGene00005069,srb-4,-0.614643206
WBGene00010170,F56H6.9,-0.614643206
WBGene00017035,D1065.3,-0.614643206
WBGene00018445,fbxb-5,-0.614643206
WBGene00194886,C05B5.12,-0.614643206
WBGene00195761,C18B12.9,-0.614643206
WBGene00197882,F12F3.5,-0.614643206
WBGene00198932,F29C4.11,-0.614643206
WBGene00015427,C04E6.13,-0.615235472
WBGene00018579,acs-16,-0.615971017
WBGene00011046,R05H10.7,-0.615991753
WBGene00018778,F53H1.4,-0.616136055
WBGene00015586,C08A9.6,-0.616300071
WBGene00019512,K08A2.2,-0.616802659
WBGene00195142,M110.10,-0.616874357
WBGene00007999,tag-297,-0.618207552
WBGene00001091,drh-2,-0.618391964
WBGene00019467,K07B1.7,-0.618839035
WBGene00001569,gei-12,-0.618930446
WBGene00002272,lec-9,-0.619145808
WBGene00002252,lat-2,-0.619154712
WBGene00018014,F33G12.2,-0.619200239
WBGene00015129,sdz-1,-0.619238808
WBGene00015348,C02F5.5,-0.619452891
WBGene00003409,mrp-3,-0.619465677
WBGene00015755,C14B9.10,-0.619488397
WBGene00019250,H28G03.2,-0.619735744
WBGene00008980,tag-299,-0.61979942
WBGene00006371,syx-3,-0.61983788
WBGene00008228,C50B8.6,-0.619908562
WBGene00044153,W04G3.11,-0.62000643
WBGene00015497,nhr-76,-0.620081782
WBGene00015147,B0336.7,-0.620218672
WBGene00020503,T14B4.9,-0.620561929
WBGene00010626,K07C5.3,-0.621078173
WBGene00008208,nhr-167,-0.621233912
WBGene00010440,ttr-51,-0.621285615
WBGene00015088,B0252.3,-0.621749617
WBGene00017690,ceh-60,-0.622002001
WBGene00020039,R12E2.14,-0.622076563
WBGene00002093,ins-10,-0.622246883
WBGene00016271,C30G4.6,-0.622683151
WBGene00020401,T10B11.5,-0.622747787
WBGene00017228,F07G11.1,-0.622747875
WBGene00016694,C45H4.13,-0.623152721
WBGene00015975,cas-2,-0.623169822
WBGene00019314,K02E7.10,-0.623306205
WBGene00015057,B0222.9,-0.623394366
WBGene00004029,pik-1,-0.623793251
WBGene00008603,F09B9.4,-0.623874979
WBGene00008150,C47E12.6,-0.623951304
WBGene00020316,brc-2,-0.624022617
WBGene00004309,rap-3,-0.624438321
WBGene00000653,col-77,-0.625259184
WBGene00008262,ril-1,-0.625566525
WBGene00009810,srm-6,-0.626100753
WBGene00005827,srw-80,-0.626476697
WBGene00015184,djr-1.1,-0.626808855
WBGene00009690,F44E5.3,-0.626811723
WBGene00004954,spd-3,-0.626910704
WBGene00018071,F35H10.6,-0.62702584
WBGene00013759,fbxb-59,-0.627474401
WBGene00012431,Y11D7A.7,-0.627845197
WBGene00017637,F20D6.8,-0.628205745
WBGene00021095,mlt-8,-0.629056073
WBGene00021019,W04B5.2,-0.629314985
WBGene00020770,tbc-4,-0.629826797
WBGene00045261,H29C22.1,-0.630281506
WBGene00044530,F32D1.11,-0.63077976
WBGene00012291,W06A7.2,-0.630962054
WBGene00015480,C05D10.4,-0.631080325
WBGene00002133,inx-11,-0.63151566
WBGene00005415,srh-204,-0.631656882
WBGene00016125,C26B2.2,-0.631729294
WBGene00016386,tag-272,-0.631969613
WBGene00195935,F42G8.16,-0.632466833
WBGene00005370,srh-154,-0.632672444
WBGene00008195,C49C3.5,-0.632955359
WBGene00189933,F38B7.11,-0.633179224
WBGene00011296,glb-21,-0.633349469
WBGene00018758,F53E10.1,-0.633908561
WBGene00003954,pcm-1,-0.634070907
WBGene00009924,F52B11.1,-0.634491946
WBGene00006194,str-147,-0.634891345
WBGene00005808,srw-61,-0.635176931
WBGene00019024,F58A6.5,-0.63527187
WBGene00007194,B0491.7,-0.635318118
WBGene00005962,srx-71,-0.63615588
WBGene00009121,F25H2.7,-0.636217266
WBGene00005473,srh-267,-0.636420164
WBGene00018567,F47E1.3,-0.636486703
WBGene00015998,srt-59,-0.636747287
WBGene00015682,C10G8.3,-0.636813797
WBGene00009106,acs-12,-0.637319583
WBGene00010155,F56F3.4,-0.637942865
WBGene00020446,T12B3.3,-0.638770292
WBGene00016342,C33C12.10,-0.639001059
WBGene00000534,cpi-2,-0.639687996
WBGene00018105,clec-19,-0.639964137
WBGene00004179,prg-2,-0.64011233
WBGene00006894,ver-1,-0.640260355
WBGene00004915,snr-2,-0.640471889
WBGene00007704,mdt-21,-0.640754013
WBGene00017286,F09E5.8,-0.641372065
WBGene00014751,F36G9.4,-0.641547242
WBGene00011017,R04F11.5,-0.642337938
WBGene00016463,C35E7.11,-0.642542426
WBGene00013753,Y113G7A.16,-0.642688867
WBGene00007007,mak-2,-0.642823802
WBGene00015381,C03B1.13,-0.643938017
WBGene00000242,bbs-2,-0.644554201
WBGene00006939,wee-1.2,-0.64520442
WBGene00019661,K11H12.5,-0.645599142
WBGene00003181,med-2,-0.645613855
WBGene00011495,T05F1.11,-0.646032158
WBGene00008319,C54G10.1,-0.646042196
WBGene00009219,dpm-3,-0.646232273
WBGene00008734,F13B12.7,-0.646793106
WBGene00010323,F59C6.2,-0.646793106
WBGene00020064,kbp-1,-0.647187644
WBGene00003982,pes-9,-0.647626897
WBGene00010273,srm-3,-0.647659225
WBGene00001303,emo-1,-0.648082019
WBGene00011840,srbc-62,-0.648112251
WBGene00022924,C14B9.t2,-0.648119525
WBGene00000928,dao-2,-0.648601027
WBGene00010647,K08C7.4,-0.648662838
WBGene00003981,pes-8,-0.649627515
WBGene00006375,syp-1,-0.649891399
WBGene00010001,F53F8.4,-0.65060274
WBGene00011629,T08G11.1,-0.651527718
WBGene00016678,C45G9.7,-0.651535572
WBGene00018598,F48C1.5,-0.651612383
WBGene00019959,R08E3.3,-0.651698996
WBGene00021037,fbxa-203,-0.652091242
WBGene00015430,C04E7.3,-0.652916381
WBGene00011887,set-17,-0.653014243
WBGene00005868,srw-121,-0.653363667
WBGene00006644,tsp-18,-0.653363667
WBGene00018246,clec-148,-0.653363667
WBGene00020870,T28A11.3,-0.653363667
WBGene00197921,C14F11.15,-0.653363667
WBGene00019141,bath-5,-0.653850467
WBGene00009369,F33H2.6,-0.653969774
WBGene00008213,C49F8.1,-0.653989324
WBGene00019302,K02D10.2,-0.654345878
WBGene00016071,C24H12.1,-0.654731611
WBGene00017967,ada-2,-0.654894307
WBGene00010289,F58H1.6,-0.655008808
WBGene00008455,E02H1.1,-0.655686468
WBGene00001752,gst-4,-0.655927329
WBGene00013755,fbxa-115,-0.656011309
WBGene00018286,F41E6.5,-0.656109751
WBGene00010442,JC8.12,-0.656533441
WBGene00004706,rsr-1,-0.657046709
WBGene00009987,F53F4.3,-0.657181358
WBGene00003167,mec-3,-0.657239621
WBGene00020569,lgc-32,-0.657305457
WBGene00023463,srz-82,-0.658068316
WBGene00007598,C15A11.4,-0.658449747
WBGene00011298,R107.2,-0.658717657
WBGene00010470,cdr-4,-0.658973684
WBGene00005538,sri-26,-0.659518911
WBGene00011503,T05G5.9,-0.659520957
WBGene00009208,F28C6.9,-0.660097783
WBGene00019508,K07H8.8,-0.660133391
WBGene00002226,klp-16,-0.66064414
WBGene00010010,F53H4.5,-0.661311549
WBGene00020710,T23B3.2,-0.662016887
WBGene00015059,B0228.1,-0.662784326
WBGene00020716,T23B12.1,-0.662869359
WBGene00044744,F10G7.12,-0.662894442
WBGene00017919,F29B9.1,-0.66290132
WBGene00001546,gcy-21,-0.663073383
WBGene00009257,F29G6.1,-0.663076296
WBGene00019798,fbxb-32,-0.663506377
WBGene00022908,C04E7.t1,-0.663506377
WBGene00015570,C07F11.2,-0.663876539
WBGene00017735,F23C8.6,-0.664103731
WBGene00011967,pir-1,-0.664327266
WBGene00018532,F47B7.1,-0.66475339
WBGene00002200,kin-16,-0.665027705
WBGene00043051,C29E4.13,-0.665550438
WBGene00000652,col-76,-0.666314462
WBGene00019413,fbxb-50,-0.666757559
WBGene00018898,F55F10.1,-0.667555708
WBGene00008020,C38H2.3,-0.66772834
WBGene00000931,dao-5,-0.667873642
WBGene00019415,K05F6.4,-0.668478947
WBGene00005843,srw-96,-0.66881659
WBGene00012074,T27A8.2,-0.669061802
WBGene00015467,C05D2.3,-0.669061802
WBGene00001426,fkb-1,-0.669463932
WBGene00010403,otpl-8,-0.669494753
WBGene00006840,unc-116,-0.669906275
WBGene00017815,F26B1.1,-0.67000143
WBGene00044733,W08F4.13,-0.67000143
WBGene00007469,C08H9.10,-0.670226865
WBGene00016025,xbx-4,-0.670298985
WBGene00017034,otpl-2,-0.670507535
WBGene00015043,cyp-34A8,-0.670760292
WBGene00011487,T05E12.6,-0.671600939
WBGene00194868,M03C11.9,-0.671751115
WBGene00006547,tbx-11,-0.671977765
WBGene00008303,C54D10.9,-0.67204877
WBGene00010857,M04C9.2,-0.672657581
WBGene00016791,C49H3.4,-0.672883061
WBGene00011266,R13H4.8,-0.673539364
WBGene00000563,cng-3,-0.673753064
WBGene00008075,C43F9.7,-0.673794151
WBGene00003235,mif-2,-0.673976981
WBGene00019803,PDB1.1,-0.674202859
WBGene00014999,AH9.3,-0.674621397
WBGene00017354,F10E9.2,-0.674622901
WBGene00005261,srh-38,-0.674850746
WBGene00011546,T06G6.4,-0.674917184
WBGene00009223,F28F8.5,-0.6753391
WBGene00013700,Y106G6D.3,-0.675536444
WBGene00020801,T25D10.4,-0.675578475
WBGene00016309,sdz-4,-0.675869065
WBGene00007393,fbxa-157,-0.676123433
WBGene00007683,C18E9.2,-0.676377845
WBGene00006713,ubc-18,-0.676446542
WBGene00044617,bus-1,-0.676536202
WBGene00045403,K10H10.12,-0.676838128
WBGene00021038,W05F2.6,-0.677643021
WBGene00010659,K08D8.5,-0.677712777
WBGene00017087,E01A2.5,-0.67876729
WBGene00015310,fan-1,-0.679579013
WBGene00195004,K08D12.8,-0.680392898
WBGene00007507,C10C5.3,-0.680627887
WBGene00011571,ttr-46,-0.680752528
WBGene00015156,B0361.2,-0.681122335
WBGene00015796,C15F1.5,-0.681373169
WBGene00022441,Y110A2AL.4,-0.681487474
WBGene00001755,gst-7,-0.681722779
WBGene00016948,scrt-1,-0.681768845
WBGene00007273,C03C10.7,-0.681919926
WBGene00005602,srj-14,-0.682009253
WBGene00044442,T08A9.13,-0.682190157
WBGene00016460,C35E7.8,-0.682213585
WBGene00017481,F15B10.3,-0.682274621
WBGene00007977,gska-3,-0.68241311
WBGene00044065,tag-229,-0.682425141
WBGene00010929,srt-45,-0.682617314
WBGene00019290,K02A2.5,-0.683096099
WBGene00017849,F27B3.7,-0.684518046
WBGene00005926,srx-35,-0.684562481
WBGene00018656,F49H12.5,-0.684624022
WBGene00000264,brc-1,-0.684857219
WBGene00001039,dnj-21,-0.684926673
WBGene00003699,nhr-109,-0.685112815
WBGene00011356,lgc-15,-0.685637646
WBGene00008427,atg-10,-0.685774449
WBGene00009556,F39B2.5,-0.686549717
WBGene00011902,T21E8.4,-0.686836551
WBGene00201597,Y102A11A.15,-0.686974124
WBGene00018026,F35A5.4,-0.687141152
WBGene00001127,dyf-11,-0.688414575
WBGene00016156,C27A12.6,-0.689295047
WBGene00000976,dhs-13,-0.68940669
WBGene00019040,fbxb-19,-0.689700657
WBGene00008164,C47G2.3,-0.690337039
WBGene00044200,H37A05.4,-0.690686018
WBGene00010977,R02D5.3,-0.691205291
WBGene00012235,W04A4.6,-0.691228519
WBGene00006525,tax-2,-0.692141504
WBGene00004354,rgs-11,-0.692211281
WBGene00043054,T21B4.15,-0.692719164
WBGene00011003,R04B5.5,-0.692982371
WBGene00016019,C23H3.3,-0.693336429
WBGene00019607,K10B2.4,-0.693492647
WBGene00010115,aakb-1,-0.693564131
WBGene00011960,oac-48,-0.694140023
WBGene00020811,T25G12.3,-0.694683733
WBGene00016119,C25H3.10,-0.694741307
WBGene00016362,C33G8.4,-0.695080659
WBGene00015049,B0218.5,-0.69523363
WBGene00001698,grd-9,-0.695570266
WBGene00007900,C33D9.6,-0.695977514
WBGene00010661,tyr-2,-0.69611651
WBGene00011811,T16H12.1,-0.696585894
WBGene00011695,T10G3.4,-0.696728638
WBGene00044291,C25F9.10,-0.696751852
WBGene00018874,tag-234,-0.69729985
WBGene00004306,ran-5,-0.697368477
WBGene00022426,Y104H12D.2,-0.697526831
WBGene00006452,heh-1,-0.69821885
WBGene00017134,EEED8.3,-0.698289475
WBGene00020703,T22F7.4,-0.698600978
WBGene00044008,gip-2,-0.699033045
WBGene00020388,T10B5.2,-0.699073457
WBGene00050941,C33F10.14,-0.699450988
WBGene00003938,pax-2,-0.700675718
WBGene00077769,F33E2.10,-0.701030328
WBGene00016266,C30F12.7,-0.701092429
WBGene00017100,E02H9.2,-0.701378633
WBGene00007619,C15H11.11,-0.701405027
WBGene00009861,fbxb-8,-0.701550189
WBGene00012157,adbp-1,-0.701594037
WBGene00013796,Y116A8C.19,-0.702008948
WBGene00017986,F32D1.7,-0.702567389
WBGene00010436,JC8.4,-0.703226751
WBGene00019316,K02E7.12,-0.703306799
WBGene00010365,H04D03.4,-0.703383161
WBGene00001790,gst-42,-0.704503028
WBGene00194867,W09C2.10,-0.704688307
WBGene00016701,C46A5.5,-0.704704745
WBGene00001682,gpc-2,-0.705052073
WBGene00005971,srx-80,-0.70518579
WBGene00003975,pen-2,-0.706342517
WBGene00019747,ipla-1,-0.706464665
WBGene00005360,srh-144,-0.70671239
WBGene00011927,T22C8.6,-0.706868232
WBGene00002205,kin-23,-0.706945143
WBGene00020781,T24H7.2,-0.707370403
WBGene00001578,ges-1,-0.707401587
WBGene00009013,F21D5.8,-0.707626483
WBGene00010836,M03B6.4,-0.707660469
WBGene00019165,H06H21.9,-0.707922995
WBGene00021031,W04H10.2,-0.708193634
WBGene00022485,fbxa-63,-0.708420453
WBGene00015294,C01C10.2,-0.708598277
WBGene00020875,T28A11.13,-0.708998889
WBGene00017411,F13A2.2,-0.709045932
WBGene00002034,htp-3,-0.709133077
WBGene00007939,C34F6.5,-0.709711655
WBGene00015970,C18E3.1,-0.709732432
WBGene00003540,nas-21,-0.709840118
WBGene00018636,F49E8.2,-0.71024413
WBGene00016217,C29F9.2,-0.711116506
WBGene00006051,ssq-2,-0.71131068
WBGene00005600,srj-12,-0.711655553
WBGene00020418,T10E9.8,-0.711668737
WBGene00018203,F39F10.3,-0.711935165
WBGene00016716,acs-17,-0.712004885
WBGene00007319,C05B5.1,-0.71214454
WBGene00013651,Y105C5B.11,-0.71214454
WBGene00011673,cyp-13A6,-0.712416599
WBGene00001963,btb-1,-0.712425942
WBGene00010121,F55G7.3,-0.71265655
WBGene00019537,K08D12.3,-0.714079104
WBGene00007932,zip-5,-0.71516902
WBGene00044308,F58F9.10,-0.715322808
WBGene00008204,C49C3.15,-0.715582434
WBGene00005931,fbxa-199,-0.715831685
WBGene00007739,C26C6.4,-0.715847713
WBGene00019816,nhr-204,-0.716003967
WBGene00020560,T19C3.2,-0.716015869
WBGene00007961,C35D6.4,-0.716346965
WBGene00009491,F36G9.15,-0.716834743
WBGene00005833,srw-86,-0.716869211
WBGene00199476,C34B4.14,-0.717054836
WBGene00016677,C45G9.6,-0.717069532
WBGene00018257,F41B4.1,-0.717284902
WBGene00011567,nhr-215,-0.717736753
WBGene00005676,sru-13,-0.718163097
WBGene00004353,rgs-10,-0.718648541
WBGene00019699,math-34,-0.718996223
WBGene00011562,T07C4.10,-0.719003722
WBGene00004991,spp-6,-0.719314923
WBGene00009128,F25H5.6,-0.7195011
WBGene00022460,use-1,-0.71975174
WBGene00017657,F21C10.7,-0.719797271
WBGene00011933,oac-47,-0.72077636
WBGene00017738,F23C8.9,-0.721106969
WBGene00010602,nhr-197,-0.721230457
WBGene00022487,fbxa-21,-0.721411038
WBGene00019286,K01A12.2,-0.72186838
WBGene00011576,T07C12.12,-0.722128392
WBGene00016703,C46A5.8,-0.723049748
WBGene00195069,W03G9.10,-0.723131903
WBGene00019558,srbc-12,-0.723313744
WBGene00044005,F37C12.18,-0.723313744
WBGene00200469,F13A2.12,-0.723313744
WBGene00201217,R02F11.8,-0.723313744
WBGene00202095,K02A4.14,-0.723313744
WBGene00011181,R09H10.3,-0.723332787
WBGene00005841,srw-94,-0.723862058
WBGene00018227,F40B5.3,-0.723862058
WBGene00006649,tth-1,-0.72399644
WBGene00015335,acdh-6,-0.724506977
WBGene00016102,C25F6.1,-0.724600789
WBGene00015390,C03F11.4,-0.724666433
WBGene00018842,F54H12.2,-0.724890654
WBGene00014698,C37A5.3,-0.725162248
WBGene00011437,T04F3.2,-0.725351807
WBGene00020812,acdh-7,-0.725871878
WBGene00019576,K09E3.5,-0.726458001
WBGene00007826,C30H6.9,-0.726485793
WBGene00010629,K07C5.6,-0.726550761
WBGene00019535,K08D10.12,-0.726709813
WBGene00006463,nduf-2.2,-0.727064096
WBGene00019631,K10D2.5,-0.72707666
WBGene00010714,K09B11.10,-0.727365489
WBGene00007680,maa-1,-0.728229717
WBGene00010057,F54D5.15,-0.728454502
WBGene00020604,T20B12.7,-0.728982026
WBGene00194697,F59A3.13,-0.729071067
WBGene00015097,B0273.1,-0.729676517
WBGene00020864,oac-50,-0.729895872
WBGene00018295,oac-29,-0.730033647
WBGene00004803,sir-2.4,-0.730296201
WBGene00001157,ech-8,-0.730402151
WBGene00009465,F36D1.6,-0.730753369
WBGene00019097,F59B1.2,-0.730756861
WBGene00021044,W05H7.1,-0.730815421
WBGene00044723,K11H12.11,-0.731150419
WBGene00020590,T19H12.6,-0.731262836
WBGene00020763,ztf-18,-0.732095672
WBGene00023411,srz-3,-0.732119032
WBGene00044724,R02E4.3,-0.732807185
WBGene00011129,R07H5.9,-0.732815962
WBGene00009773,lipl-2,-0.733553834
WBGene00044614,C36B1.14,-0.733691318
WBGene00009740,F45H10.3,-0.734088387
WBGene00019899,R05G6.5,-0.734488061
WBGene00008665,ercc-1,-0.735094212
WBGene00016797,C50A2.3,-0.735329185
WBGene00195904,T24F1.8,-0.735395428
WBGene00016461,C35E7.9,-0.735446654
WBGene00018248,F40G9.14,-0.735850711
WBGene00018781,F54A3.2,-0.735979721
WBGene00010895,M28.4,-0.735984555
WBGene00018723,F53A3.7,-0.736191164
WBGene00007195,B0513.2,-0.736258357
WBGene00007374,C06C3.3,-0.737098225
WBGene00008763,F13G3.3,-0.737268033
WBGene00002062,ife-4,-0.73744215
WBGene00011364,T02B5.3,-0.737712643
WBGene00044433,W10C8.6,-0.737791655
WBGene00001451,flp-8,-0.737913545
WBGene00015672,C10E2.1,-0.738324242
WBGene00008494,F01D5.3,-0.73880065
WBGene00010387,H12D21.11,-0.739383558
WBGene00015367,srt-64,-0.739518377
WBGene00018035,F35C8.2,-0.739559686
WBGene00017799,F25G6.8,-0.74034007
WBGene00013807,Y116A8C.30,-0.740405977
WBGene00045084,K11C4.6,-0.7405258
WBGene00020580,T19D12.5,-0.740692467
WBGene00020939,W02D7.3,-0.740792538
WBGene00012122,T28C6.8,-0.741054164
WBGene00011334,T01E8.6,-0.741683168
WBGene00016559,C41A3.2,-0.742499939
WBGene00006685,twk-33,-0.742526644
WBGene00015811,C16A3.6,-0.742845671
WBGene00019838,R02F2.9,-0.74337817
WBGene00012142,T28H10.1,-0.743482669
WBGene00015008,B0041.3,-0.743572914
WBGene00003757,nlp-19,-0.744445074
WBGene00004827,skr-21,-0.744896144
WBGene00004921,snt-1,-0.745703231
WBGene00001449,flp-6,-0.746154392
WBGene00018867,F55A12.10,-0.74623655
WBGene00018383,F43C11.6,-0.74639117
WBGene00009733,F45G2.7,-0.74690058
WBGene00016590,C42C1.12,-0.746964446
WBGene00043998,T21C12.8,-0.746994862
WBGene00012118,grsp-2,-0.747655174
WBGene00195180,C41D11.10,-0.747992194
WBGene00007484,C09G1.2,-0.748048348
WBGene00014300,D2023.1,-0.749025601
WBGene00012145,nlp-46,-0.749649747
WBGene00000073,add-2,-0.749834386
WBGene00011741,T12G3.6,-0.74987825
WBGene00020807,T25F10.4,-0.750077954
WBGene00005391,srh-175,-0.750225198
WBGene00011917,T22C1.6,-0.750259568
WBGene00005195,srg-38,-0.750795532
WBGene00001542,gcy-17,-0.750933497
WBGene00016476,srab-10,-0.750942817
WBGene00195065,F20G2.9,-0.750942817
WBGene00044898,T21G5.6,-0.751540049
WBGene00009327,F32D8.2,-0.752053576
WBGene00012283,W05H5.1,-0.752053576
WBGene00200299,C25F6.22,-0.752053576
WBGene00001647,gna-2,-0.752264235
WBGene00044383,T05A7.11,-0.753083128
WBGene00020873,T28A11.6,-0.754124499
WBGene00044082,D1086.12,-0.754482625
WBGene00010603,nhr-198,-0.754548002
WBGene00008157,C47F8.1,-0.754576903
WBGene00015918,C17G10.6,-0.754977096
WBGene00012434,Y11D7A.10,-0.755425992
WBGene00018430,nhr-142,-0.755532927
WBGene00019373,K04A8.1,-0.756087278
WBGene00016732,phat-1,-0.756729286
WBGene00004230,ptr-16,-0.757786346
WBGene00023486,K08B4.7,-0.757838706
WBGene00009635,F42F12.3,-0.758190604
WBGene00195151,F53H2.4,-0.758469677
WBGene00020894,T28D9.1,-0.758823504
WBGene00045053,K12C11.7,-0.759068387
WBGene00001122,dyf-6,-0.759526171
